payment_id,loan_id,payment_date,emi_due,amount_paid,days_late,payment_status
PMT010015,LN00514,2025-12-20,17108.89,17108.89,0,On-time
PMT010016,LN00514,2026-01-19,17108.89,17108.89,0,On-time
PMT010017,LN00514,2026-02-18,17108.89,17108.89,0,On-time
PMT010018,LN00514,2026-03-20,17108.89,17108.89,0,On-time
PMT010019,LN00514,2026-04-19,17108.89,17108.89,0,On-time
PMT010020,LN00514,2026-05-19,17108.89,17108.89,0,On-time
PMT010021,LN00514,2026-06-18,17108.89,17108.89,0,On-time
PMT010022,LN00514,2026-07-18,17108.89,17108.89,0,On-time
PMT010023,LN00515,2024-02-23,70421.58,70421.58,0,On-time
PMT010024,LN00515,2024-03-24,70421.58,70421.58,0,On-time
PMT010025,LN00515,2024-04-23,70421.58,70421.58,22,Late
PMT010026,LN00515,2024-05-23,70421.58,70421.58,11,Late
PMT010027,LN00515,2024-06-22,70421.58,70421.58,0,On-time
PMT010028,LN00515,2024-07-22,70421.58,70421.58,0,On-time
PMT010029,LN00515,2024-08-21,70421.58,70421.58,0,On-time
PMT010030,LN00515,2024-09-20,70421.58,70421.58,0,On-time
PMT010031,LN00515,2024-10-20,70421.58,70421.58,0,On-time
PMT010032,LN00515,2024-11-19,70421.58,70421.58,0,On-time
PMT010033,LN00515,2024-12-19,70421.58,0.0,31,Missed
PMT010034,LN00515,2025-01-18,70421.58,0.0,30,Missed
PMT010035,LN00516,2024-09-29,16615.51,16615.51,0,On-time
PMT010036,LN00516,2024-10-29,16615.51,0.0,50,Missed
PMT010037,LN00516,2024-11-28,16615.51,16615.51,0,On-time
PMT010038,LN00516,2024-12-28,16615.51,0.0,36,Missed
PMT010039,LN00516,2025-01-27,16615.51,16615.51,0,On-time
PMT010040,LN00516,2025-02-26,16615.51,16615.51,0,On-time
PMT010041,LN00516,2025-03-28,16615.51,16615.51,0,On-time
PMT010042,LN00516,2025-04-27,16615.51,16615.51,0,On-time
PMT010043,LN00516,2025-05-27,16615.51,16615.51,0,On-time
PMT010044,LN00516,2025-06-26,16615.51,,0,On-time
PMT010045,LN00516,2025-07-26,16615.51,16615.51,0,On-time
PMT010046,LN00516,2025-08-25,16615.51,16615.51,0,On-time
PMT010047,LN00516,2025-09-24,16615.51,16615.51,0,On-time
PMT010048,LN00516,2025-10-24,16615.51,16615.51,0,On-time
PMT010049,LN00516,2025-11-23,16615.51,16615.51,0,On-time
PMT010050,LN00516,2025-12-23,16615.51,16615.51,0,On-time
PMT010051,LN00516,2026-01-22,16615.51,16615.51,25,Late
PMT010052,LN00516,2026-02-21,16615.51,16615.51,0,On-time
PMT010053,LN00516,2026-03-23,16615.51,16615.51,0,On-time
PMT010054,LN00516,2026-04-22,16615.51,16615.51,0,On-time
PMT010055,LN00516,2026-05-22,16615.51,16615.51,0,On-time
PMT010056,LN00516,2026-06-21,16615.51,16615.51,0,On-time
PMT010057,LN00517,2021-11-12,29534.73,29534.73,0,On-time
PMT010058,LN00517,2021-12-12,29534.73,29534.73,0,On-time
PMT010059,LN00517,2022-01-11,29534.73,29534.73,2,Late
PMT010060,LN00517,2022-02-10,29534.73,29534.73,0,On-time
PMT010061,LN00517,2022-03-12,29534.73,29534.73,0,On-time
PMT010062,LN00517,2022-04-11,29534.73,29534.73,0,On-time
PMT010063,LN00517,2022-05-11,29534.73,29534.73,2,Late
PMT010064,LN00517,2022-06-10,29534.73,29534.73,13,Late
PMT010065,LN00517,2022-07-10,29534.73,29534.73,2,Late
PMT010066,LN00517,2022-08-09,29534.73,29534.73,0,On-time
PMT010067,LN00517,2022-09-08,29534.73,29534.73,0,On-time
PMT010068,LN00517,2022-10-08,29534.73,29534.73,0,On-time
PMT010069,LN00517,2022-11-07,29534.73,29534.73,0,On-time
PMT010070,LN00517,2022-12-07,29534.73,29534.73,0,On-time
PMT010071,LN00517,2023-01-06,29534.73,29534.73,5,Late
PMT010072,LN00517,2023-02-05,29534.73,29534.73,0,On-time
PMT010073,LN00517,2023-03-07,29534.73,29534.73,0,On-time
PMT010074,LN00517,2023-04-06,29534.73,29534.73,0,On-time
PMT010075,LN00517,2023-05-06,29534.73,29534.73,0,On-time
PMT010076,LN00517,2023-06-05,29534.73,29534.73,0,On-time
PMT010077,LN00517,2023-07-05,29534.73,29534.73,0,On-time
PMT010078,LN00517,2023-08-04,29534.73,29534.73,0,On-time
PMT010079,LN00517,2023-09-03,29534.73,29534.73,0,On-time
PMT010080,LN00517,2023-10-03,29534.73,29534.73,0,On-time
PMT010081,LN00517,2023-11-02,29534.73,29534.73,0,On-time
PMT010082,LN00517,2023-12-02,29534.73,29534.73,0,On-time
PMT010083,LN00517,2024-01-01,29534.73,29534.73,0,On-time
PMT010084,LN00517,2024-01-31,29534.73,29534.73,0,On-time
PMT010085,LN00517,2024-03-01,29534.73,,0,On-time
PMT010086,LN00517,2024-03-31,29534.73,29534.73,0,On-time
PMT010087,LN00518,2022-05-28,33881.54,33881.54,2,Late
PMT010088,LN00518,2022-06-27,33881.54,33881.54,0,On-time
PMT010089,LN00518,2022-07-27,33881.54,33881.54,7,Late
PMT010090,LN00518,2022-08-26,33881.54,33881.54,18,Late
PMT010091,LN00518,2022-09-25,33881.54,33881.54,0,On-time
PMT010092,LN00518,2022-10-25,33881.54,33881.54,11,Late
PMT010093,LN00518,2022-11-24,33881.54,33881.54,15,Late
PMT010094,LN00518,2022-12-24,33881.54,33881.54,0,On-time
PMT010095,LN00518,2023-01-23,33881.54,33881.54,0,On-time
PMT010096,LN00518,2023-02-22,33881.54,33881.54,13,Late
PMT010097,LN00518,2023-03-24,33881.54,33881.54,0,On-time
PMT010098,LN00518,2023-04-23,33881.54,33881.54,0,On-time
PMT010099,LN00518,2023-05-23,33881.54,33881.54,0,On-time
PMT010100,LN00518,2023-06-22,33881.54,33881.54,0,On-time
PMT010101,LN00518,2023-07-22,33881.54,33881.54,0,On-time
PMT010102,LN00518,2023-08-21,33881.54,33881.54,0,On-time
PMT010103,LN00518,2023-09-20,33881.54,33881.54,0,On-time
PMT010104,LN00518,2023-10-20,33881.54,33881.54,0,On-time
PMT010105,LN00518,2023-11-19,33881.54,,0,On-time
PMT010106,LN00518,2023-12-19,33881.54,33881.54,0,On-time
PMT010107,LN00518,2024-01-18,33881.54,33881.54,0,On-time
PMT010108,LN00518,2024-02-17,33881.54,33881.54,0,On-time
PMT010109,LN00518,2024-03-18,33881.54,33881.54,24,Late
PMT010110,LN00518,2024-04-17,33881.54,33881.54,13,Late
PMT010111,LN00518,2024-05-17,33881.54,33881.54,0,On-time
PMT010112,LN00518,2024-06-16,33881.54,33881.54,0,On-time
PMT010113,LN00518,2024-07-16,33881.54,33881.54,0,On-time
PMT010114,LN00518,2024-08-15,33881.54,33881.54,0,On-time
PMT010115,LN00518,2024-09-14,33881.54,33881.54,0,On-time
PMT010116,LN00518,2024-10-14,33881.54,33881.54,0,On-time
PMT010117,LN00518,2024-11-13,33881.54,33881.54,0,On-time
PMT010118,LN00518,2024-12-13,33881.54,33881.54,20,Late
PMT010119,LN00518,2025-01-12,33881.54,33881.54,0,On-time
PMT010120,LN00518,2025-02-11,33881.54,33881.54,0,On-time
PMT010121,LN00518,2025-03-13,33881.54,33881.54,0,On-time
PMT010122,LN00518,2025-04-12,33881.54,33881.54,0,On-time
PMT010123,LN00519,2023-06-02,43969.27,43969.27,0,On-time
PMT010124,LN00519,2023-07-02,43969.27,43969.27,0,On-time
PMT010125,LN00519,2023-08-01,43969.27,43969.27,5,Late
PMT010126,LN00519,2023-08-31,43969.27,43969.27,12,Late
PMT010127,LN00519,2023-09-30,43969.27,43969.27,0,On-time
PMT010128,LN00519,2023-10-30,43969.27,43969.27,0,On-time
PMT010129,LN00519,2023-11-29,43969.27,43969.27,0,On-time
PMT010130,LN00519,2023-12-29,43969.27,43969.27,12,Late
PMT010131,LN00519,2024-01-28,43969.27,0.0,39,Missed
PMT010132,LN00519,2024-02-27,43969.27,43969.27,0,On-time
PMT010133,LN00519,2024-03-28,43969.27,43969.27,22,Late
PMT010134,LN00519,2024-04-27,43969.27,43969.27,0,On-time
PMT010135,LN00520,2025-02-20,5046.71,5046.71,18,Late
PMT010136,LN00520,2025-03-22,5046.71,5046.71,0,On-time
PMT010137,LN00520,2025-04-21,5046.71,5046.71,13,Late
PMT010138,LN00520,2025-05-21,5046.71,5046.71,0,On-time
PMT010139,LN00520,2025-06-20,5046.71,,0,On-time
PMT010140,LN00520,2025-07-20,5046.71,5046.71,12,Late
PMT010141,LN00520,2025-08-19,5046.71,5046.71,0,On-time
PMT010142,LN00520,2025-09-18,5046.71,5046.71,0,On-time
PMT010143,LN00520,2025-10-18,5046.71,5046.71,0,On-time
PMT010144,LN00520,2025-11-17,5046.71,5046.71,0,On-time
PMT010145,LN00520,2025-12-17,5046.71,5046.71,0,On-time
PMT010146,LN00520,2026-01-16,5046.71,5046.71,0,On-time
PMT010147,LN00520,2026-02-15,5046.71,5046.71,1,Late
PMT010148,LN00520,2026-03-17,5046.71,5046.71,11,Late
PMT010149,LN00520,2026-04-16,5046.71,5046.71,0,On-time
PMT010150,LN00520,2026-05-16,5046.71,5046.71,19,Late
PMT010151,LN00520,2026-06-15,5046.71,5046.71,0,On-time
PMT010152,LN00520,2026-07-15,5046.71,5046.71,20,Late
PMT010153,LN00521,2023-10-06,11130.35,11130.35,0,On-time
PMT010154,LN00521,2023-11-05,11130.35,11130.35,0,On-time
PMT010155,LN00521,2023-12-05,11130.35,11130.35,0,On-time
PMT010156,LN00521,2024-01-04,11130.35,11130.35,0,On-time
PMT010157,LN00521,2024-02-03,11130.35,11130.35,0,On-time
PMT010158,LN00521,2024-03-04,11130.35,11130.35,0,On-time
PMT010159,LN00521,2024-04-03,11130.35,11130.35,0,On-time
PMT010160,LN00521,2024-05-03,11130.35,11130.35,0,On-time
PMT010161,LN00521,2024-06-02,11130.35,11130.35,11,Late
PMT010162,LN00521,2024-07-02,11130.35,11130.35,0,On-time
PMT010163,LN00521,2024-08-01,11130.35,11130.35,0,On-time
PMT010164,LN00521,2024-08-31,11130.35,11130.35,20,Late
PMT010165,LN00521,2024-09-30,11130.35,11130.35,0,On-time
PMT010166,LN00521,2024-10-30,11130.35,11130.35,0,On-time
PMT010167,LN00521,2024-11-29,11130.35,11130.35,0,On-time
PMT010168,LN00521,2024-12-29,11130.35,11130.35,0,On-time
PMT010169,LN00521,2025-01-28,11130.35,11130.35,11,Late
PMT010170,LN00521,2025-02-27,11130.35,11130.35,0,On-time
PMT010171,LN00521,2025-03-29,11130.35,11130.35,0,On-time
PMT010172,LN00521,2025-04-28,11130.35,11130.35,0,On-time
PMT010173,LN00521,2025-05-28,11130.35,11130.35,0,On-time
PMT010174,LN00521,2025-06-27,11130.35,11130.35,0,On-time
PMT010175,LN00521,2025-07-27,11130.35,11130.35,0,On-time
PMT010176,LN00521,2025-08-26,11130.35,11130.35,16,Late
PMT010177,LN00521,2025-09-25,11130.35,11130.35,0,On-time
PMT010178,LN00521,2025-10-25,11130.35,11130.35,0,On-time
PMT010179,LN00521,2025-11-24,11130.35,11130.35,0,On-time
PMT010180,LN00521,2025-12-24,11130.35,11130.35,0,On-time
PMT010181,LN00521,2026-01-23,11130.35,11130.35,7,Late
PMT010182,LN00521,2026-02-22,11130.35,11130.35,0,On-time
PMT010183,LN00521,2026-03-24,11130.35,11130.35,0,On-time
PMT010184,LN00521,2026-04-23,11130.35,0.0,53,Missed
PMT010185,LN00521,2026-05-23,11130.35,11130.35,0,On-time
PMT010186,LN00521,2026-06-22,11130.35,11130.35,0,On-time
PMT010187,LN00522,2024-01-30,70299.41,70299.41,0,On-time
PMT010188,LN00522,2024-02-29,70299.41,70299.41,0,On-time
PMT010189,LN00522,2024-03-30,70299.41,70299.41,0,On-time
PMT010190,LN00522,2024-04-29,70299.41,0.0,26,Missed
PMT010191,LN00522,2024-05-29,70299.41,70299.41,9,Late
PMT010192,LN00522,2024-06-28,70299.41,70299.41,2,Late
PMT010193,LN00522,2024-07-28,70299.41,70299.41,0,On-time
PMT010194,LN00522,2024-08-27,70299.41,70299.41,23,Late
PMT010195,LN00522,2024-09-26,70299.41,70299.41,0,On-time
PMT010196,LN00523,2021-05-17,19645.94,19645.94,0,On-time
PMT010197,LN00523,2021-06-16,19645.94,19645.94,0,On-time
PMT010198,LN00523,2021-07-16,19645.94,19645.94,0,On-time
PMT010199,LN00523,2021-08-15,19645.94,19645.94,0,On-time
PMT010200,LN00523,2021-09-14,19645.94,19645.94,0,On-time
PMT010201,LN00523,2021-10-14,19645.94,19645.94,0,On-time
PMT010202,LN00523,2021-11-13,19645.94,19645.94,0,On-time
PMT010203,LN00523,2021-12-13,19645.94,19645.94,0,On-time
PMT010204,LN00523,2022-01-12,19645.94,19645.94,0,On-time
PMT010205,LN00523,2022-02-11,19645.94,19645.94,0,On-time
PMT010206,LN00524,2024-03-01,4364.22,4364.22,20,Late
PMT010207,LN00524,2024-03-31,4364.22,0.0,41,Missed
PMT010208,LN00524,2024-04-30,4364.22,4364.22,0,On-time
PMT010209,LN00524,2024-05-30,4364.22,4364.22,22,Late
PMT010210,LN00524,2024-06-29,4364.22,4364.22,0,On-time
PMT010211,LN00524,2024-07-29,4364.22,4364.22,0,On-time
PMT010212,LN00524,2024-08-28,4364.22,4364.22,0,On-time
PMT010213,LN00524,2024-09-27,4364.22,4364.22,0,On-time
PMT010214,LN00524,2024-10-27,4364.22,4364.22,0,On-time
PMT010215,LN00524,2024-11-26,4364.22,0.0,47,Missed
PMT010216,LN00524,2024-12-26,4364.22,4364.22,0,On-time
PMT010217,LN00524,2025-01-25,4364.22,4364.22,0,On-time
PMT010218,LN00524,2025-02-24,4364.22,4364.22,0,On-time
PMT010219,LN00524,2025-03-26,4364.22,4364.22,0,On-time
PMT010220,LN00524,2025-04-25,4364.22,4364.22,0,On-time
PMT010221,LN00524,2025-05-25,4364.22,4364.22,0,On-time
PMT010222,LN00524,2025-06-24,4364.22,4364.22,0,On-time
PMT010223,LN00525,2023-07-14,8602.08,8602.08,21,Late
PMT010224,LN00525,2023-08-13,8602.08,8602.08,7,Late
PMT010225,LN00525,2023-09-12,8602.08,0.0,46,Missed
PMT010226,LN00525,2023-10-12,8602.08,8602.08,0,On-time
PMT010227,LN00525,2023-11-11,8602.08,0.0,60,Missed
PMT010228,LN00525,2023-12-11,8602.08,8602.08,12,Late
PMT010229,LN00525,2024-01-10,8602.08,8602.08,1,Late
PMT010230,LN00525,2024-02-09,8602.08,0.0,48,Missed
PMT010231,LN00525,2024-03-10,8602.08,8602.08,20,Late
PMT010232,LN00525,2024-04-09,8602.08,8602.08,16,Late
PMT010233,LN00525,2024-05-09,8602.08,8602.08,17,Late
PMT010234,LN00525,2024-06-08,8602.08,8602.08,0,On-time
PMT010235,LN00525,2024-07-08,8602.08,8602.08,2,Late
PMT010236,LN00525,2024-08-07,8602.08,8602.08,0,On-time
PMT010237,LN00525,2024-09-06,8602.08,0.0,59,Missed
PMT010238,LN00525,2024-10-06,8602.08,0.0,42,Missed
PMT010239,LN00525,2024-11-05,8602.08,0.0,33,Missed
PMT010240,LN00525,2024-12-05,8602.08,0.0,52,Missed
PMT010241,LN00525,2025-01-04,8602.08,8602.08,0,On-time
PMT010242,LN00525,2025-02-03,8602.08,8602.08,24,Late
PMT010243,LN00525,2025-03-05,8602.08,0.0,45,Missed
PMT010244,LN00525,2025-04-04,8602.08,8602.08,10,Late
PMT010245,LN00525,2025-05-04,8602.08,8602.08,0,On-time
PMT010246,LN00525,2025-06-03,8602.08,8602.08,0,On-time
PMT010247,LN00525,2025-07-03,8602.08,8602.08,19,Late
PMT010248,LN00525,2025-08-02,8602.08,0.0,54,Missed
PMT010249,LN00525,2025-09-01,8602.08,0.0,32,Missed
PMT010250,LN00525,2025-10-01,8602.08,8602.08,16,Late
PMT010251,LN00525,2025-10-31,8602.08,0.0,57,Missed
PMT010252,LN00525,2025-11-30,8602.08,0.0,41,Missed
PMT010253,LN00525,2025-12-30,8602.08,0.0,33,Missed
PMT010254,LN00525,2026-01-29,8602.08,0.0,46,Missed
PMT010255,LN00525,2026-02-28,8602.08,0.0,28,Missed
PMT010256,LN00525,2026-03-30,8602.08,0.0,39,Missed
PMT010257,LN00525,2026-04-29,8602.08,8602.08,10,Late
PMT010258,LN00525,2026-05-29,8602.08,8602.08,25,Late
PMT010259,LN00526,2023-05-26,18199.33,18199.33,0,On-time
PMT010260,LN00526,2023-06-25,18199.33,18199.33,0,On-time
PMT010261,LN00526,2023-07-25,18199.33,18199.33,0,On-time
PMT010262,LN00526,2023-08-24,18199.33,18199.33,4,Late
PMT010263,LN00526,2023-09-23,18199.33,18199.33,0,On-time
PMT010264,LN00526,2023-10-23,18199.33,18199.33,0,On-time
PMT010265,LN00526,2023-11-22,18199.33,18199.33,0,On-time
PMT010266,LN00526,2023-12-22,18199.33,18199.33,0,On-time
PMT010267,LN00526,2024-01-21,18199.33,18199.33,25,Late
PMT010268,LN00526,2024-02-20,18199.33,18199.33,0,On-time
PMT010269,LN00526,2024-03-21,18199.33,18199.33,0,On-time
PMT010270,LN00526,2024-04-20,18199.33,18199.33,15,Late
PMT010271,LN00526,2024-05-20,18199.33,18199.33,0,On-time
PMT010272,LN00526,2024-06-19,18199.33,18199.33,0,On-time
PMT010273,LN00526,2024-07-19,18199.33,18199.33,0,On-time
PMT010274,LN00526,2024-08-18,18199.33,18199.33,0,On-time
PMT010275,LN00526,2024-09-17,18199.33,18199.33,0,On-time
PMT010276,LN00526,2024-10-17,18199.33,18199.33,0,On-time
PMT010277,LN00526,2024-11-16,18199.33,18199.33,11,Late
PMT010278,LN00526,2024-12-16,18199.33,18199.33,0,On-time
PMT010279,LN00526,2025-01-15,18199.33,18199.33,0,On-time
PMT010280,LN00526,2025-02-14,18199.33,18199.33,5,Late
PMT010281,LN00526,2025-03-16,18199.33,18199.33,0,On-time
PMT010282,LN00526,2025-04-15,18199.33,18199.33,19,Late
PMT010283,LN00526,2025-05-15,18199.33,18199.33,8,Late
PMT010284,LN00526,2025-06-14,18199.33,18199.33,0,On-time
PMT010285,LN00526,2025-07-14,18199.33,18199.33,19,Late
PMT010286,LN00526,2025-08-13,18199.33,18199.33,0,On-time
PMT010287,LN00527,2025-12-24,41000.68,41000.68,0,On-time
PMT010288,LN00527,2026-01-23,41000.68,41000.68,0,On-time
PMT010289,LN00527,2026-02-22,41000.68,41000.68,0,On-time
PMT010290,LN00527,2026-03-24,41000.68,41000.68,0,On-time
PMT010291,LN00527,2026-04-23,41000.68,0.0,49,Missed
PMT010292,LN00527,2026-05-23,41000.68,41000.68,12,Late
PMT010293,LN00527,2026-06-22,41000.68,41000.68,0,On-time
PMT010294,LN00528,2022-09-01,62615.82,62615.82,0,On-time
PMT010295,LN00528,2022-10-01,62615.82,62615.82,0,On-time
PMT010296,LN00528,2022-10-31,62615.82,62615.82,0,On-time
PMT010297,LN00528,2022-11-30,62615.82,62615.82,0,On-time
PMT010298,LN00528,2022-12-30,62615.82,62615.82,0,On-time
PMT010299,LN00528,2023-01-29,62615.82,62615.82,0,On-time
PMT010300,LN00528,2023-02-28,62615.82,62615.82,0,On-time
PMT010301,LN00528,2023-03-30,62615.82,62615.82,0,On-time
PMT010302,LN00528,2023-04-29,62615.82,62615.82,4,Late
PMT010303,LN00528,2023-05-29,62615.82,62615.82,20,Late
PMT010304,LN00528,2023-06-28,62615.82,62615.82,0,On-time
PMT010305,LN00528,2023-07-28,62615.82,62615.82,0,On-time
PMT010306,LN00528,2023-08-27,62615.82,62615.82,0,On-time
PMT010307,LN00528,2023-09-26,62615.82,,0,On-time
PMT010308,LN00528,2023-10-26,62615.82,62615.82,6,Late
PMT010309,LN00528,2023-11-25,62615.82,62615.82,0,On-time
PMT010310,LN00528,2023-12-25,62615.82,62615.82,0,On-time
PMT010311,LN00528,2024-01-24,62615.82,62615.82,0,On-time
PMT010312,LN00528,2024-02-23,62615.82,62615.82,0,On-time
PMT010313,LN00528,2024-03-24,62615.82,62615.82,8,Late
PMT010314,LN00528,2024-04-23,62615.82,62615.82,0,On-time
PMT010315,LN00528,2024-05-23,62615.82,62615.82,0,On-time
PMT010316,LN00528,2024-06-22,62615.82,62615.82,0,On-time
PMT010317,LN00528,2024-07-22,62615.82,,0,On-time
PMT010318,LN00528,2024-08-21,62615.82,62615.82,3,Late
PMT010319,LN00528,2024-09-20,62615.82,0.0,43,Missed
PMT010320,LN00528,2024-10-20,62615.82,62615.82,0,On-time
PMT010321,LN00528,2024-11-19,62615.82,62615.82,0,On-time
PMT010322,LN00528,2024-12-19,62615.82,62615.82,0,On-time
PMT010323,LN00528,2025-01-18,62615.82,62615.82,22,Late
PMT010324,LN00528,2025-02-17,62615.82,62615.82,0,On-time
PMT010325,LN00528,2025-03-19,62615.82,62615.82,0,On-time
PMT010326,LN00528,2025-04-18,62615.82,62615.82,0,On-time
PMT010327,LN00528,2025-05-18,62615.82,62615.82,0,On-time
PMT010328,LN00528,2025-06-17,62615.82,62615.82,25,Late
PMT010329,LN00528,2025-07-17,62615.82,62615.82,0,On-time
PMT010330,LN00528,2025-08-16,62615.82,62615.82,18,Late
PMT010331,LN00528,2025-09-15,62615.82,62615.82,13,Late
PMT010332,LN00528,2025-10-15,62615.82,,17,Late
PMT010333,LN00528,2025-11-14,62615.82,62615.82,0,On-time
PMT010334,LN00528,2025-12-14,62615.82,62615.82,6,Late
PMT010335,LN00529,2021-10-23,10027.01,10027.01,0,On-time
PMT010336,LN00529,2021-11-22,10027.01,10027.01,16,Late
PMT010337,LN00529,2021-12-22,10027.01,10027.01,9,Late
PMT010338,LN00529,2022-01-21,10027.01,10027.01,0,On-time
PMT010339,LN00529,2022-02-20,10027.01,10027.01,5,Late
PMT010340,LN00529,2022-03-22,10027.01,10027.01,25,Late
PMT010341,LN00529,2022-04-21,10027.01,10027.01,0,On-time
PMT010342,LN00529,2022-05-21,10027.01,10027.01,0,On-time
PMT010343,LN00529,2022-06-20,10027.01,10027.01,0,On-time
PMT010344,LN00529,2022-07-20,10027.01,10027.01,0,On-time
PMT010345,LN00529,2022-08-19,10027.01,10027.01,0,On-time
PMT010346,LN00529,2022-09-18,10027.01,10027.01,0,On-time
PMT010347,LN00529,2022-10-18,10027.01,10027.01,0,On-time
PMT010348,LN00529,2022-11-17,10027.01,10027.01,3,Late
PMT010349,LN00529,2022-12-17,10027.01,10027.01,0,On-time
PMT010350,LN00529,2023-01-16,10027.01,10027.01,0,On-time
PMT010351,LN00529,2023-02-15,10027.01,10027.01,0,On-time
PMT010352,LN00529,2023-03-17,10027.01,10027.01,0,On-time
PMT010353,LN00529,2023-04-16,10027.01,10027.01,0,On-time
PMT010354,LN00529,2023-05-16,10027.01,10027.01,19,Late
PMT010355,LN00529,2023-06-15,10027.01,10027.01,0,On-time
PMT010356,LN00529,2023-07-15,10027.01,10027.01,0,On-time
PMT010357,LN00529,2023-08-14,10027.01,10027.01,0,On-time
PMT010358,LN00529,2023-09-13,10027.01,0.0,47,Missed
PMT010359,LN00529,2023-10-13,10027.01,10027.01,10,Late
PMT010360,LN00529,2023-11-12,10027.01,10027.01,0,On-time
PMT010361,LN00529,2023-12-12,10027.01,10027.01,11,Late
PMT010362,LN00529,2024-01-11,10027.01,10027.01,0,On-time
PMT010363,LN00529,2024-02-10,10027.01,10027.01,0,On-time
PMT010364,LN00529,2024-03-11,10027.01,10027.01,0,On-time
PMT010365,LN00529,2024-04-10,10027.01,10027.01,0,On-time
PMT010366,LN00529,2024-05-10,10027.01,10027.01,0,On-time
PMT010367,LN00529,2024-06-09,10027.01,10027.01,0,On-time
PMT010368,LN00529,2024-07-09,10027.01,10027.01,0,On-time
PMT010369,LN00529,2024-08-08,10027.01,10027.01,9,Late
PMT010370,LN00529,2024-09-07,10027.01,10027.01,0,On-time
PMT010371,LN00530,2022-06-27,12002.24,12002.24,0,On-time
PMT010372,LN00530,2022-07-27,12002.24,12002.24,0,On-time
PMT010373,LN00530,2022-08-26,12002.24,0.0,60,Missed
PMT010374,LN00530,2022-09-25,12002.24,0.0,47,Missed
PMT010375,LN00530,2022-10-25,12002.24,12002.24,0,On-time
PMT010376,LN00530,2022-11-24,12002.24,12002.24,15,Late
PMT010377,LN00530,2022-12-24,12002.24,12002.24,0,On-time
PMT010378,LN00531,2023-07-28,168379.8,168379.8,0,On-time
PMT010379,LN00531,2023-08-27,168379.8,168379.8,0,On-time
PMT010380,LN00531,2023-09-26,168379.8,168379.8,0,On-time
PMT010381,LN00531,2023-10-26,168379.8,168379.8,21,Late
PMT010382,LN00532,2024-01-14,31676.48,31676.48,0,On-time
PMT010383,LN00532,2024-02-13,31676.48,31676.48,0,On-time
PMT010384,LN00532,2024-03-14,31676.48,31676.48,0,On-time
PMT010385,LN00532,2024-04-13,31676.48,0.0,53,Missed
PMT010386,LN00532,2024-05-13,31676.48,31676.48,0,On-time
PMT010387,LN00532,2024-06-12,31676.48,31676.48,18,Late
PMT010388,LN00532,2024-07-12,31676.48,31676.48,9,Late
PMT010389,LN00532,2024-08-11,31676.48,31676.48,3,Late
PMT010390,LN00532,2024-09-10,31676.48,31676.48,0,On-time
PMT010391,LN00532,2024-10-10,31676.48,31676.48,0,On-time
PMT010392,LN00532,2024-11-09,31676.48,31676.48,0,On-time
PMT010393,LN00532,2024-12-09,31676.48,31676.48,9,Late
PMT010394,LN00532,2025-01-08,31676.48,31676.48,0,On-time
PMT010395,LN00532,2025-02-07,31676.48,31676.48,0,On-time
PMT010396,LN00532,2025-03-09,31676.48,31676.48,0,On-time
PMT010397,LN00532,2025-04-08,31676.48,31676.48,0,On-time
PMT010398,LN00532,2025-05-08,31676.48,31676.48,0,On-time
PMT010399,LN00532,2025-06-07,31676.48,31676.48,0,On-time
PMT010400,LN00532,2025-07-07,31676.48,31676.48,0,On-time
PMT010401,LN00532,2025-08-06,31676.48,31676.48,0,On-time
PMT010402,LN00532,2025-09-05,31676.48,31676.48,0,On-time
PMT010403,LN00532,2025-10-05,31676.48,31676.48,0,On-time
PMT010404,LN00532,2025-11-04,31676.48,31676.48,0,On-time
PMT010405,LN00532,2025-12-04,31676.48,31676.48,0,On-time
PMT010406,LN00533,2025-01-14,25224.44,0.0,55,Missed
PMT010407,LN00533,2025-02-13,25224.44,0.0,28,Missed
PMT010408,LN00533,2025-03-15,25224.44,0.0,26,Missed
PMT010409,LN00533,2025-04-14,25224.44,0.0,56,Missed
PMT010410,LN00533,2025-05-14,25224.44,25224.44,18,Late
